user_id,score_1_0,place_1_0,score_1_1,place_1_1,score_1_2,place_1_2,score_1_3,place_1_3,score_1_4,place_1_4,score_2_0,place_2_0,score_2_1,place_2_1,score_2_2,place_2_2,score_2_3,place_2_3,score_2_4,place_2_4,score_3_0,place_3_0,score_3_1,place_3_1,score_3_2,place_3_2,score_3_3,place_3_3,score_3_4,place_3_4,score_4_0,place_4_0,score_4_1,place_4_1,score_4_2,place_4_2,score_4_3,place_4_3,score_4_4,place_4_4,score_5_0,place_5_0,score_5_1,place_5_1,score_5_2,place_5_2,score_5_3,place_5_3,score_5_4,place_5_4,score_6_0,place_6_0,score_6_1,place_6_1,score_6_2,place_6_2,score_6_3,place_6_3,score_6_4,place_6_4
10783,4,1,2,5,14,4,18,3,12,5,16,1,12,5,31,4,33,3,29,3,103,1,75,4,84,4,74,3,76,2,27,1,24,4,28,4,31,3,44,3,8,1,12,3,24,2,36,2,50,1,158,1,125,4,181,4,192,3,211,3
10358,4,1,2,5,14,4,18,3,12,5,16,1,12,5,31,4,33,3,29,3,103,1,75,4,84,4,74,3,76,2,27,1,24,4,28,4,31,3,44,3,8,1,12,3,24,2,36,2,50,1,158,1,125,4,181,4,192,3,211,3
10796,4,1,2,5,14,4,18,3,12,5,16,1,12,5,31,4,33,3,29,3,103,1,75,4,84,4,74,3,76,2,27,1,24,4,28,4,31,3,44,3,8,1,12,3,24,2,36,2,50,1,158,1,125,4,181,4,192,3,211,3
10695,4,1,2,5,14,4,18,3,12,5,16,1,12,5,31,4,33,3,29,3,103,1,75,4,84,4,74,3,76,2,27,1,24,4,28,4,31,3,44,3,8,1,12,3,24,2,36,2,50,1,158,1,125,4,181,4,192,3,211,3
10359,4,6,11,2,13,3,-8,4,21,1,16,6,37,2,29,3,-46,5,28,1,103,6,102,2,84,2,58,4,73,1,27,6,35,3,29,3,13,6,32,3,8,6,12,4,15,5,26,6,31,6,158,6,197,2,170,3,43,5,185,1
10117,4,6,11,2,13,3,-8,4,21,1,16,6,37,2,29,3,-46,5,28,1,103,6,102,2,84,2,58,4,73,1,27,6,35,3,29,3,13,6,32,3,8,6,12,4,15,5,26,6,31,6,158,6,197,2,170,3,43,5,185,1
10411,4,6,11,2,13,3,-8,4,21,1,16,6,37,2,29,3,-46,5,28,1,103,6,102,2,84,2,58,4,73,1,27,6,35,3,29,3,13,6,32,3,8,6,12,4,15,5,26,6,31,6,158,6,197,2,170,3,43,5,185,1
10867,4,6,11,2,13,3,-8,4,21,1,16,6,37,2,29,3,-46,5,28,1,103,6,102,2,84,2,58,4,73,1,27,6,35,3,29,3,13,6,32,3,8,6,12,4,15,5,26,6,31,6,158,6,197,2,170,3,43,5,185,1
10882,4,2,6,2,29,3,39,2,65,2,16,2,25,2,62,3,58,2,66,2,103,2,59,6,107,2,102,4,114,2,27,2,28,4,40,3,47,2,48,2,8,2,12,1,14,3,19,3,23,4,158,2,130,5,252,3,265,2,316,2
10489,4,2,6,2,29,3,39,2,65,2,16,2,25,2,62,3,58,2,66,2,103,2,59,6,107,2,102,4,114,2,27,2,28,4,40,3,47,2,48,2,8,2,12,1,14,3,19,3,23,4,158,2,130,5,252,3,265,2,316,2
10388,4,2,6,2,29,3,39,2,65,2,16,2,25,2,62,3,58,2,66,2,103,2,59,6,107,2,102,4,114,2,27,2,28,4,40,3,47,2,48,2,8,2,12,1,14,3,19,3,23,4,158,2,130,5,252,3,265,2,316,2
10165,4,2,6,2,29,3,39,2,65,2,16,2,25,2,62,3,58,2,66,2,103,2,59,6,107,2,102,4,114,2,27,2,28,4,40,3,47,2,48,2,8,2,12,1,14,3,19,3,23,4,158,2,130,5,252,3,265,2,316,2
10090,4,2,6,2,29,3,39,2,65,2,16,2,25,2,62,3,58,2,66,2,103,2,59,6,107,2,102,4,114,2,27,2,28,4,40,3,47,2,48,2,8,2,12,1,14,3,19,3,23,4,158,2,130,5,252,3,265,2,316,2
10671,4,2,6,2,29,3,39,2,65,2,16,2,25,2,62,3,58,2,66,2,103,2,59,6,107,2,102,4,114,2,27,2,28,4,40,3,47,2,48,2,8,2,12,1,14,3,19,3,23,4,158,2,130,5,252,3,265,2,316,2
10538,4,1,4,4,-8,6,9,4,1,3,16,1,17,5,-21,6,17,4,-7,3,103,1,63,5,65,4,84,3,64,3,27,1,25,5,26,5,21,4,30,2,8,1,12,2,15,4,17,6,20,6,158,1,121,5,77,6,148,4,108,3
10251,4,1,4,4,-8,6,9,4,1,3,16,1,17,5,-21,6,17,4,-7,3,103,1,63,5,65,4,84,3,64,3,27,1,25,5,26,5,21,4,30,2,8,1,12,2,15,4,17,6,20,6,158,1,121,5,77,6,148,4,108,3
10721,4,1,4,4,-8,6,9,4,1,3,16,1,17,5,-21,6,17,4,-7,3,103,1,63,5,65,4,84,3,64,3,27,1,25,5,26,5,21,4,30,2,8,1,12,2,15,4,17,6,20,6,158,1,121,5,77,6,148,4,108,3
10525,4,6,4,4,6,3,7,4,9,1,16,6,19,4,13,4,11,4,13,2,103,6,64,6,96,2,91,1,84,1,27,6,26,6,26,3,36,2,38,1,8,6,13,2,15,6,18,5,24,6,158,6,126,5,156,2,163,3,168,1
10288,4,6,16,2,33,1,24,2,-13,6,16,6,51,2,74,1,42,2,-41,6,103,6,107,1,87,2,74,2,48,6,27,6,45,2,48,1,34,2,30,3,8,6,14,1,23,1,32,2,36,3,158,6,233,2,265,1,206,2,60,6
10711,4,6,16,2,33,1,24,2,-13,6,16,6,51,2,74,1,42,2,-41,6,103,6,107,1,87,2,74,2,48,6,27,6,45,2,48,1,34,2,30,3,8,6,14,1,23,1,32,2,36,3,158,6,233,2,265,1,206,2,60,6
10768,4,6,16,2,33,1,24,2,-13,6,16,6,51,2,74,1,42,2,-41,6,103,6,107,1,87,2,74,2,48,6,27,6,45,2,48,1,34,2,30,3,8,6,14,1,23,1,32,2,36,3,158,6,233,2,265,1,206,2,60,6
10533,4,6,16,2,33,1,24,2,-13,6,16,6,51,2,74,1,42,2,-41,6,103,6,107,1,87,2,74,2,48,6,27,6,45,2,48,1,34,2,30,3,8,6,14,1,23,1,32,2,36,3,158,6,233,2,265,1,206,2,60,6
10193,4,4,14,2,16,3,-2,4,-15,6,16,4,49,2,44,3,-22,4,-25,6,103,4,103,3,63,5,51,6,56,6,27,4,42,2,33,3,15,5,20,5,8,4,11,4,21,3,39,2,53,2,158,4,219,2,177,3,81,4,89,6
10724,4,4,14,2,16,3,-2,4,-15,6,16,4,49,2,44,3,-22,4,-25,6,103,4,103,3,63,5,51,6,56,6,27,4,42,2,33,3,15,5,20,5,8,4,11,4,21,3,39,2,53,2,158,4,219,2,177,3,81,4,89,6
10913,4,4,14,2,16,3,-2,4,-15,6,16,4,49,2,44,3,-22,4,-25,6,103,4,103,3,63,5,51,6,56,6,27,4,42,2,33,3,15,5,20,5,8,4,11,4,21,3,39,2,53,2,158,4,219,2,177,3,81,4,89,6
10442,4,4,14,2,16,3,-2,4,-15,6,16,4,49,2,44,3,-22,4,-25,6,103,4,103,3,63,5,51,6,56,6,27,4,42,2,33,3,15,5,20,5,8,4,11,4,21,3,39,2,53,2,158,4,219,2,177,3,81,4,89,6
10128,4,4,14,2,16,3,-2,4,-15,6,16,4,49,2,44,3,-22,4,-25,6,103,4,103,3,63,5,51,6,56,6,27,4,42,2,33,3,15,5,20,5,8,4,11,4,21,3,39,2,53,2,158,4,219,2,177,3,81,4,89,6
10935,4,4,14,2,16,3,-2,4,-15,6,16,4,49,2,44,3,-22,4,-25,6,103,4,103,3,63,5,51,6,56,6,27,4,42,2,33,3,15,5,20,5,8,4,11,4,21,3,39,2,53,2,158,4,219,2,177,3,81,4,89,6
10179,4,5,1,6,6,3,-2,5,23,1,16,5,7,6,22,3,0,3,47,1,103,5,81,4,66,3,70,2,70,2,27,5,38,4,27,5,32,1,30,3,8,5,12,4,19,5,38,3,50,3,158,5,139,6,140,4,138,3,220,1
10552,4,5,1,6,6,3,-2,5,23,1,16,5,7,6,22,3,0,3,47,1,103,5,81,4,66,3,70,2,70,2,27,5,38,4,27,5,32,1,30,3,8,5,12,4,19,5,38,3,50,3,158,5,139,6,140,4,138,3,220,1
10083,4,5,1,6,6,3,-2,5,23,1,16,5,7,6,22,3,0,3,47,1,103,5,81,4,66,3,70,2,70,2,27,5,38,4,27,5,32,1,30,3,8,5,12,4,19,5,38,3,50,3,158,5,139,6,140,4,138,3,220,1
10953,4,5,1,6,6,3,-2,5,23,1,16,5,7,6,22,3,0,3,47,1,103,5,81,4,66,3,70,2,70,2,27,5,38,4,27,5,32,1,30,3,8,5,12,4,19,5,38,3,50,3,158,5,139,6,140,4,138,3,220,1
10545,4,5,1,6,6,3,-2,5,23,1,16,5,7,6,22,3,0,3,47,1,103,5,81,4,66,3,70,2,70,2,27,5,38,4,27,5,32,1,30,3,8,5,12,4,19,5,38,3,50,3,158,5,139,6,140,4,138,3,220,1
10100,4,6,3,3,1,4,34,1,18,3,16,6,15,3,8,4,84,1,44,2,103,6,59,4,67,3,94,1,69,3,27,6,25,4,31,3,62,1,43,1,8,6,11,5,13,5,20,4,34,4,158,6,113,4,120,4,294,1,208,3
10283,4,6,3,3,1,4,34,1,18,3,16,6,15,3,8,4,84,1,44,2,103,6,59,4,67,3,94,1,69,3,27,6,25,4,31,3,62,1,43,1,8,6,11,5,13,5,20,4,34,4,158,6,113,4,120,4,294,1,208,3
10204,4,6,3,3,1,4,34,1,18,3,16,6,15,3,8,4,84,1,44,2,103,6,59,4,67,3,94,1,69,3,27,6,25,4,31,3,62,1,43,1,8,6,11,5,13,5,20,4,34,4,158,6,113,4,120,4,294,1,208,3
10472,4,6,3,3,1,4,34,1,18,3,16,6,15,3,8,4,84,1,44,2,103,6,59,4,67,3,94,1,69,3,27,6,25,4,31,3,62,1,43,1,8,6,11,5,13,5,20,4,34,4,158,6,113,4,120,4,294,1,208,3
10061,4,6,11,2,22,3,-18,6,-23,6,16,6,39,2,56,2,-69,6,-54,6,103,6,94,2,58,6,39,6,35,6,27,6,36,2,36,3,1,6,14,6,8,6,11,6,19,2,29,3,38,4,158,6,191,2,191,4,-18,6,10,6
10919,4,6,11,2,22,3,-18,6,-23,6,16,6,39,2,56,2,-69,6,-54,6,103,6,94,2,58,6,39,6,35,6,27,6,36,2,36,3,1,6,14,6,8,6,11,6,19,2,29,3,38,4,158,6,191,2,191,4,-18,6,10,6
10973,4,6,11,2,22,3,-18,6,-23,6,16,6,39,2,56,2,-69,6,-54,6,103,6,94,2,58,6,39,6,35,6,27,6,36,2,36,3,1,6,14,6,8,6,11,6,19,2,29,3,38,4,158,6,191,2,191,4,-18,6,10,6
10949,4,6,11,2,22,3,-18,6,-23,6,16,6,39,2,56,2,-69,6,-54,6,103,6,94,2,58,6,39,6,35,6,27,6,36,2,36,3,1,6,14,6,8,6,11,6,19,2,29,3,38,4,158,6,191,2,191,4,-18,6,10,6
10177,4,6,11,2,22,3,-18,6,-23,6,16,6,39,2,56,2,-69,6,-54,6,103,6,94,2,58,6,39,6,35,6,27,6,36,2,36,3,1,6,14,6,8,6,11,6,19,2,29,3,38,4,158,6,191,2,191,4,-18,6,10,6
10529,4,2,8,3,11,1,-17,6,-27,6,16,2,32,3,31,1,-36,6,-34,5,103,2,95,5,71,4,54,5,50,6,27,2,32,3,30,3,11,6,18,6,8,2,11,4,20,3,32,1,40,3,158,2,178,3,163,4,44,6,47,6
10713,4,2,8,3,11,1,-17,6,-27,6,16,2,32,3,31,1,-36,6,-34,5,103,2,95,5,71,4,54,5,50,6,27,2,32,3,30,3,11,6,18,6,8,2,11,4,20,3,32,1,40,3,158,2,178,3,163,4,44,6,47,6
10169,4,2,8,3,11,1,-17,6,-27,6,16,2,32,3,31,1,-36,6,-34,5,103,2,95,5,71,4,54,5,50,6,27,2,32,3,30,3,11,6,18,6,8,2,11,4,20,3,32,1,40,3,158,2,178,3,163,4,44,6,47,6
10039,4,2,8,3,11,1,-17,6,-27,6,16,2,32,3,31,1,-36,6,-34,5,103,2,95,5,71,4,54,5,50,6,27,2,32,3,30,3,11,6,18,6,8,2,11,4,20,3,32,1,40,3,158,2,178,3,163,4,44,6,47,6
10903,4,2,8,3,11,1,-17,6,-27,6,16,2,32,3,31,1,-36,6,-34,5,103,2,95,5,71,4,54,5,50,6,27,2,32,3,30,3,11,6,18,6,8,2,11,4,20,3,32,1,40,3,158,2,178,3,163,4,44,6,47,6
10260,4,2,8,3,11,1,-17,6,-27,6,16,2,32,3,31,1,-36,6,-34,5,103,2,95,5,71,4,54,5,50,6,27,2,32,3,30,3,11,6,18,6,8,2,11,4,20,3,32,1,40,3,158,2,178,3,163,4,44,6,47,6
10889,4,5,-3,5,34,1,44,1,23,3,16,5,-9,5,73,1,83,2,34,4,103,5,91,1,105,1,106,1,107,1,27,5,31,3,41,1,59,2,41,3,8,5,9,5,11,6,13,6,17,6,158,5,119,3,264,1,305,2,222,2
10670,4,5,-3,5,34,1,44,1,23,3,16,5,-9,5,73,1,83,2,34,4,103,5,91,1,105,1,106,1,107,1,27,5,31,3,41,1,59,2,41,3,8,5,9,5,11,6,13,6,17,6,158,5,119,3,264,1,305,2,222,2
10056,4,5,-3,5,34,1,44,1,23,3,16,5,-9,5,73,1,83,2,34,4,103,5,91,1,105,1,106,1,107,1,27,5,31,3,41,1,59,2,41,3,8,5,9,5,11,6,13,6,17,6,158,5,119,3,264,1,305,2,222,2
10203,4,5,-3,5,34,1,44,1,23,3,16,5,-9,5,73,1,83,2,34,4,103,5,91,1,105,1,106,1,107,1,27,5,31,3,41,1,59,2,41,3,8,5,9,5,11,6,13,6,17,6,158,5,119,3,264,1,305,2,222,2
10462,4,5,-3,5,34,1,44,1,23,3,16,5,-9,5,73,1,83,2,34,4,103,5,91,1,105,1,106,1,107,1,27,5,31,3,41,1,59,2,41,3,8,5,9,5,11,6,13,6,17,6,158,5,119,3,264,1,305,2,222,2
10224,4,5,6,2,-3,5,-1,3,-23,4,16,5,23,2,-8,5,-6,3,-48,5,103,5,104,1,58,5,61,3,59,2,27,5,33,3,30,3,23,3,17,5,8,5,8,6,25,4,35,6,47,5,158,5,174,2,102,4,112,3,52,5
10584,4,5,6,2,-3,5,-1,3,-23,4,16,5,23,2,-8,5,-6,3,-48,5,103,5,104,1,58,5,61,3,59,2,27,5,33,3,30,3,23,3,17,5,8,5,8,6,25,4,35,6,47,5,158,5,174,2,102,4,112,3,52,5
10628,4,5,6,2,-3,5,-1,3,-23,4,16,5,23,2,-8,5,-6,3,-48,5,103,5,104,1,58,5,61,3,59,2,27,5,33,3,30,3,23,3,17,5,8,5,8,6,25,4,35,6,47,5,158,5,174,2,102,4,112,3,52,5
10700,4,5,6,2,-3,5,-1,3,-23,4,16,5,23,2,-8,5,-6,3,-48,5,103,5,104,1,58,5,61,3,59,2,27,5,33,3,30,3,23,3,17,5,8,5,8,6,25,4,35,6,47,5,158,5,174,2,102,4,112,3,52,5
10454,4,2,1,5,-8,6,-14,5,6,3,16,2,6,5,-26,6,-48,6,-7,2,103,2,59,5,70,3,71,2,73,3,27,2,29,5,25,6,11,6,28,4,8,2,11,3,14,5,16,5,20,5,158,2,106,5,75,6,36,6,120,4
10972,4,2,1,5,-8,6,-14,5,6,3,16,2,6,5,-26,6,-48,6,-7,2,103,2,59,5,70,3,71,2,73,3,27,2,29,5,25,6,11,6,28,4,8,2,11,3,14,5,16,5,20,5,158,2,106,5,75,6,36,6,120,4
10572,4,2,1,5,-8,6,-14,5,6,3,16,2,6,5,-26,6,-48,6,-7,2,103,2,59,5,70,3,71,2,73,3,27,2,29,5,25,6,11,6,28,4,8,2,11,3,14,5,16,5,20,5,158,2,106,5,75,6,36,6,120,4
10064,4,2,1,5,-8,6,-14,5,6,3,16,2,6,5,-26,6,-48,6,-7,2,103,2,59,5,70,3,71,2,73,3,27,2,29,5,25,6,11,6,28,4,8,2,11,3,14,5,16,5,20,5,158,2,106,5,75,6,36,6,120,4
10738,4,2,1,5,-8,6,-14,5,6,3,16,2,6,5,-26,6,-48,6,-7,2,103,2,59,5,70,3,71,2,73,3,27,2,29,5,25,6,11,6,28,4,8,2,11,3,14,5,16,5,20,5,158,2,106,5,75,6,36,6,120,4
10728,4,2,1,5,-8,6,-14,5,6,3,16,2,6,5,-26,6,-48,6,-7,2,103,2,59,5,70,3,71,2,73,3,27,2,29,5,25,6,11,6,28,4,8,2,11,3,14,5,16,5,20,5,158,2,106,5,75,6,36,6,120,4
10148,4,6,-12,6,-5,4,39,3,21,4,16,6,-30,6,-20,5,82,3,42,2,103,6,47,6,53,6,60,5,67,5,27,6,12,6,21,6,43,3,39,4,8,6,17,1,18,4,28,3,29,4,158,6,34,6,67,6,252,3,198,3
10808,4,6,-12,6,-5,4,39,3,21,4,16,6,-30,6,-20,5,82,3,42,2,103,6,47,6,53,6,60,5,67,5,27,6,12,6,21,6,43,3,39,4,8,6,17,1,18,4,28,3,29,4,158,6,34,6,67,6,252,3,198,3
10727,4,6,-12,6,-5,4,39,3,21,4,16,6,-30,6,-20,5,82,3,42,2,103,6,47,6,53,6,60,5,67,5,27,6,12,6,21,6,43,3,39,4,8,6,17,1,18,4,28,3,29,4,158,6,34,6,67,6,252,3,198,3
10345,4,6,-12,6,-5,4,39,3,21,4,16,6,-30,6,-20,5,82,3,42,2,103,6,47,6,53,6,60,5,67,5,27,6,12,6,21,6,43,3,39,4,8,6,17,1,18,4,28,3,29,4,158,6,34,6,67,6,252,3,198,3
10720,4,6,-12,6,-5,4,39,3,21,4,16,6,-30,6,-20,5,82,3,42,2,103,6,47,6,53,6,60,5,67,5,27,6,12,6,21,6,43,3,39,4,8,6,17,1,18,4,28,3,29,4,158,6,34,6,67,6,252,3,198,3
10102,4,4,1,5,9,2,-20,6,45,2,16,4,5,5,26,2,-52,6,56,3,103,4,105,1,84,4,63,6,85,5,27,4,36,1,25,4,9,6,32,5,8,4,9,4,13,4,23,4,34,3,158,4,156,4,157,4,23,6,252,3
10133,4,4,1,5,9,2,-20,6,45,2,16,4,5,5,26,2,-52,6,56,3,103,4,105,1,84,4,63,6,85,5,27,4,36,1,25,4,9,6,32,5,8,4,9,4,13,4,23,4,34,3,158,4,156,4,157,4,23,6,252,3
10508,4,4,1,5,9,2,-20,6,45,2,16,4,5,5,26,2,-52,6,56,3,103,4,105,1,84,4,63,6,85,5,27,4,36,1,25,4,9,6,32,5,8,4,9,4,13,4,23,4,34,3,158,4,156,4,157,4,23,6,252,3
10530,4,4,1,5,9,2,-20,6,45,2,16,4,5,5,26,2,-52,6,56,3,103,4,105,1,84,4,63,6,85,5,27,4,36,1,25,4,9,6,32,5,8,4,9,4,13,4,23,4,34,3,158,4,156,4,157,4,23,6,252,3
10146,4,4,1,5,9,2,-20,6,45,2,16,4,5,5,26,2,-52,6,56,3,103,4,105,1,84,4,63,6,85,5,27,4,36,1,25,4,9,6,32,5,8,4,9,4,13,4,23,4,34,3,158,4,156,4,157,4,23,6,252,3
10770,4,4,1,5,9,2,-20,6,45,2,16,4,5,5,26,2,-52,6,56,3,103,4,105,1,84,4,63,6,85,5,27,4,36,1,25,4,9,6,32,5,8,4,9,4,13,4,23,4,34,3,158,4,156,4,157,4,23,6,252,3
10101,4,4,9,3,11,1,18,1,-15,5,16,4,31,3,38,1,38,1,-38,5,103,4,93,3,63,4,69,3,51,6,27,4,34,5,32,2,29,2,30,2,8,4,12,3,20,3,34,4,48,4,158,4,179,3,164,2,188,1,76,6
10151,4,4,9,3,11,1,18,1,-15,5,16,4,31,3,38,1,38,1,-38,5,103,4,93,3,63,4,69,3,51,6,27,4,34,5,32,2,29,2,30,2,8,4,12,3,20,3,34,4,48,4,158,4,179,3,164,2,188,1,76,6
10326,4,4,9,3,11,1,18,1,-15,5,16,4,31,3,38,1,38,1,-38,5,103,4,93,3,63,4,69,3,51,6,27,4,34,5,32,2,29,2,30,2,8,4,12,3,20,3,34,4,48,4,158,4,179,3,164,2,188,1,76,6
10909,4,4,9,3,11,1,18,1,-15,5,16,4,31,3,38,1,38,1,-38,5,103,4,93,3,63,4,69,3,51,6,27,4,34,5,32,2,29,2,30,2,8,4,12,3,20,3,34,4,48,4,158,4,179,3,164,2,188,1,76,6
10009,4,4,9,3,11,1,18,1,-15,5,16,4,31,3,38,1,38,1,-38,5,103,4,93,3,63,4,69,3,51,6,27,4,34,5,32,2,29,2,30,2,8,4,12,3,20,3,34,4,48,4,158,4,179,3,164,2,188,1,76,6
10705,4,4,9,3,11,1,18,1,-15,5,16,4,31,3,38,1,38,1,-38,5,103,4,93,3,63,4,69,3,51,6,27,4,34,5,32,2,29,2,30,2,8,4,12,3,20,3,34,4,48,4,158,4,179,3,164,2,188,1,76,6
10712,4,6,0,6,5,3,-26,6,-27,6,16,6,1,6,14,3,-63,6,-29,5,103,6,59,6,61,4,43,6,49,6,27,6,31,4,26,5,5,6,20,6,8,6,12,5,20,5,30,5,40,5,158,6,103,6,126,2,-11,6,53,6
10506,4,6,0,6,5,3,-26,6,-27,6,16,6,1,6,14,3,-63,6,-29,5,103,6,59,6,61,4,43,6,49,6,27,6,31,4,26,5,5,6,20,6,8,6,12,5,20,5,30,5,40,5,158,6,103,6,126,2,-11,6,53,6
10611,4,6,0,6,5,3,-26,6,-27,6,16,6,1,6,14,3,-63,6,-29,5,103,6,59,6,61,4,43,6,49,6,27,6,31,4,26,5,5,6,20,6,8,6,12,5,20,5,30,5,40,5,158,6,103,6,126,2,-11,6,53,6
10556,4,6,0,6,5,3,-26,6,-27,6,16,6,1,6,14,3,-63,6,-29,5,103,6,59,6,61,4,43,6,49,6,27,6,31,4,26,5,5,6,20,6,8,6,12,5,20,5,30,5,40,5,158,6,103,6,126,2,-11,6,53,6
10823,4,5,4,2,5,2,-12,5,-23,5,16,5,17,2,19,2,-29,5,-23,4,103,5,102,1,58,5,55,5,50,5,27,5,33,2,23,6,20,5,27,5,8,5,9,6,19,6,30,4,42,4,158,5,165,1,124,3,64,5,73,5
10342,4,5,4,2,5,2,-12,5,-23,5,16,5,17,2,19,2,-29,5,-23,4,103,5,102,1,58,5,55,5,50,5,27,5,33,2,23,6,20,5,27,5,8,5,9,6,19,6,30,4,42,4,158,5,165,1,124,3,64,5,73,5
10682,4,5,4,2,5,2,-12,5,-23,5,16,5,17,2,19,2,-29,5,-23,4,103,5,102,1,58,5,55,5,50,5,27,5,33,2,23,6,20,5,27,5,8,5,9,6,19,6,30,4,42,4,158,5,165,1,124,3,64,5,73,5
10640,4,5,4,2,5,2,-12,5,-23,5,16,5,17,2,19,2,-29,5,-23,4,103,5,102,1,58,5,55,5,50,5,27,5,33,2,23,6,20,5,27,5,8,5,9,6,19,6,30,4,42,4,158,5,165,1,124,3,64,5,73,5
10939,4,5,4,2,5,2,-12,5,-23,5,16,5,17,2,19,2,-29,5,-23,4,103,5,102,1,58,5,55,5,50,5,27,5,33,2,23,6,20,5,27,5,8,5,9,6,19,6,30,4,42,4,158,5,165,1,124,3,64,5,73,5
10209,4,1,14,2,9,6,6,3,6,4,16,1,49,3,35,5,4,3,1,4,103,1,103,2,90,5,62,5,61,4,27,1,42,2,33,5,25,4,23,6,8,1,11,4,24,2,35,2,42,2,158,1,219,2,191,5,132,3,133,4
10197,4,1,14,2,9,6,6,3,6,4,16,1,49,3,35,5,4,3,1,4,103,1,103,2,90,5,62,5,61,4,27,1,42,2,33,5,25,4,23,6,8,1,11,4,24,2,35,2,42,2,158,1,219,2,191,5,132,3,133,4
10370,4,1,14,2,9,6,6,3,6,4,16,1,49,3,35,5,4,3,1,4,103,1,103,2,90,5,62,5,61,4,27,1,42,2,33,5,25,4,23,6,8,1,11,4,24,2,35,2,42,2,158,1,219,2,191,5,132,3,133,4
10651,4,1,14,2,9,6,6,3,6,4,16,1,49,3,35,5,4,3,1,4,103,1,103,2,90,5,62,5,61,4,27,1,42,2,33,5,25,4,23,6,8,1,11,4,24,2,35,2,42,2,158,1,219,2,191,5,132,3,133,4
10282,4,1,14,2,9,6,6,3,6,4,16,1,49,3,35,5,4,3,1,4,103,1,103,2,90,5,62,5,61,4,27,1,42,2,33,5,25,4,23,6,8,1,11,4,24,2,35,2,42,2,158,1,219,2,191,5,132,3,133,4
10527,4,1,14,2,9,6,6,3,6,4,16,1,49,3,35,5,4,3,1,4,103,1,103,2,90,5,62,5,61,4,27,1,42,2,33,5,25,4,23,6,8,1,11,4,24,2,35,2,42,2,158,1,219,2,191,5,132,3,133,4
10428,4,6,0,4,7,4,-13,5,-11,4,16,6,1,4,17,3,-41,5,-16,3,103,6,60,5,77,3,56,6,52,3,27,6,32,1,25,4,16,5,28,4,8,6,11,6,12,6,23,6,35,5,158,6,104,4,138,3,41,5,88,4
10784,4,6,0,4,7,4,-13,5,-11,4,16,6,1,4,17,3,-41,5,-16,3,103,6,60,5,77,3,56,6,52,3,27,6,32,1,25,4,16,5,28,4,8,6,11,6,12,6,23,6,35,5,158,6,104,4,138,3,41,5,88,4
10690,4,6,0,4,7,4,-13,5,-11,4,16,6,1,4,17,3,-41,5,-16,3,103,6,60,5,77,3,56,6,52,3,27,6,32,1,25,4,16,5,28,4,8,6,11,6,12,6,23,6,35,5,158,6,104,4,138,3,41,5,88,4
10656,4,6,0,4,7,4,-13,5,-11,4,16,6,1,4,17,3,-41,5,-16,3,103,6,60,5,77,3,56,6,52,3,27,6,32,1,25,4,16,5,28,4,8,6,11,6,12,6,23,6,35,5,158,6,104,4,138,3,41,5,88,4
10943,4,4,3,4,14,2,19,4,-9,5,16,4,14,4,36,2,36,5,-24,5,103,4,93,5,112,1,94,2,56,5,27,4,25,6,31,3,33,4,31,4,8,4,12,3,15,3,25,3,37,4,158,4,147,4,208,2,207,4,91,5
10899,4,4,3,4,14,2,19,4,-9,5,16,4,14,4,36,2,36,5,-24,5,103,4,93,5,112,1,94,2,56,5,27,4,25,6,31,3,33,4,31,4,8,4,12,3,15,3,25,3,37,4,158,4,147,4,208,2,207,4,91,5
10300,4,4,3,4,14,2,19,4,-9,5,16,4,14,4,36,2,36,5,-24,5,103,4,93,5,112,1,94,2,56,5,27,4,25,6,31,3,33,4,31,4,8,4,12,3,15,3,25,3,37,4,158,4,147,4,208,2,207,4,91,5
10901,4,4,3,4,14,2,19,4,-9,5,16,4,14,4,36,2,36,5,-24,5,103,4,93,5,112,1,94,2,56,5,27,4,25,6,31,3,33,4,31,4,8,4,12,3,15,3,25,3,37,4,158,4,147,4,208,2,207,4,91,5
10731,4,3,-3,6,-17,6,22,1,46,1,16,3,-17,6,-48,6,69,1,91,1,103,3,98,4,41,6,96,1,106,1,27,3,28,6,11,6,51,1,61,1,8,3,9,5,16,3,20,6,28,4,158,3,115,5,3,6,258,1,332,1
10517,4,3,-3,6,-17,6,22,1,46,1,16,3,-17,6,-48,6,69,1,91,1,103,3,98,4,41,6,96,1,106,1,27,3,28,6,11,6,51,1,61,1,8,3,9,5,16,3,20,6,28,4,158,3,115,5,3,6,258,1,332,1
10748,4,3,-3,6,-17,6,22,1,46,1,16,3,-17,6,-48,6,69,1,91,1,103,3,98,4,41,6,96,1,106,1,27,3,28,6,11,6,51,1,61,1,8,3,9,5,16,3,20,6,28,4,158,3,115,5,3,6,258,1,332,1
10615,4,3,-3,6,-17,6,22,1,46,1,16,3,-17,6,-48,6,69,1,91,1,103,3,98,4,41,6,96,1,106,1,27,3,28,6,11,6,51,1,61,1,8,3,9,5,16,3,20,6,28,4,158,3,115,5,3,6,258,1,332,1
10050,4,3,-3,6,-17,6,22,1,46,1,16,3,-17,6,-48,6,69,1,91,1,103,3,98,4,41,6,96,1,106,1,27,3,28,6,11,6,51,1,61,1,8,3,9,5,16,3,20,6,28,4,158,3,115,5,3,6,258,1,332,1
